,VH_20170401,VH_20170408,VH_20170415,VH_20170422,VH_20170429,VH_20170506,VH_20170513,VH_20170520,VH_20170527,VH_20170603,VH_20170610,VH_20170617,VH_20170624,VH_20170701,VH_20170708,VH_20170715,VH_20170722,VV_20170401,VV_20170408,VV_20170415,VV_20170422,VV_20170429,VV_20170506,VV_20170513,VV_20170520,VV_20170527,VV_20170603,VV_20170610,VV_20170617,VV_20170624,VV_20170701,VV_20170708,VV_20170715,VV_20170722,gws_gewasc
00013d3af2e61bf388cb,0.0118504570798,0.0106226118041,0.00833057217491,0.00766339469466,0.00774507670801,0.00625433182209,0.0145723582385,0.0106005289466,0.010210534293,0.0101800604593,0.011433437472,0.0142509184441,0.0157603724796,0.013213259772,0.0109555046148,0.0104567602163,0.013087769055,0.0425240302083,0.0344002641326,0.0302608103965,0.0257534334546,0.0263065150962,0.0225776198273,0.0466194980292,0.0344240699729,0.0317079187454,0.0338726074262,0.0407193573214,0.0449033970736,0.059515495404,0.0405941453168,0.0375825951729,0.0323426226967,0.0496393780152,0
0001fea72a90df5b35e8,0.00993530222797,0.00858883251864,0.00892183917494,0.00863101180009,0.00857437199177,0.0148517359944,0.0130844016641,0.00930165639696,0.00979528782087,0.0132882454197,0.00994911656896,0.010588492968,0.0113373300552,0.0119752471567,0.0116025691767,0.00977912562563,0.00979682099392,0.0363683974109,0.0258157527154,0.0336867024256,0.0299950556829,0.0269474456654,0.0446986531744,0.0408125004576,0.0244447245228,0.0259227902016,0.034924171629,0.0309984350739,0.0323051790469,0.0330394558141,0.0321807244756,0.0333465266782,0.0307362678182,0.0331355131839,0
00016464b934b8532b7e,0.0156815585209,0.0142298287519,0.00896940582134,0.00840913702995,0.00710714347387,0.00553528133832,0.00778752605262,0.0065976938773,0.00680533948893,0.0193480529348,0.0170470576078,0.0264115124153,0.0318951604752,0.0285458289813,0.0268309853138,0.027652160589,0.0261999664109,0.0601804208252,0.0605475720993,0.0806123464063,0.0763322558991,0.0624241729002,0.0460869962348,0.0691868776092,0.0501111649809,0.0489438144338,0.0966843648896,0.0974117852512,0.108069648269,0.119025383182,0.11379530373,0.0952903892106,0.0941864229146,0.109154483625,1
0001fcad137a1de9fd4f,0.0187669933577,0.0162101291527,0.0108666252998,0.0091562685546,0.00824754424213,0.00574162201504,0.00859965156774,0.0078161892333,0.00808623150105,0.0215399799601,0.0196098147885,0.0268369558898,0.0272996887759,0.0259206996986,0.0251597549721,0.027088418314,0.0259766679845,0.0858297582929,0.105618251793,0.0930330222117,0.0869196708124,0.072258187728,0.04974491233,0.0891600271687,0.0634074603506,0.0569489322781,0.105085497307,0.107235097027,0.109378190553,0.0975418454033,0.0912094245556,0.0945907771012,0.0944996287733,0.101223322296,1
0001f721af8aaad6d256,0.0169289270222,0.017263712505,0.00850005405554,0.00796094111816,0.00582333436521,0.00491484432374,0.00701516359028,0.00587053755188,0.00602167536534,0.0178212572478,0.0165740753009,0.0238299625567,0.0289865228624,0.0253426937496,0.0244608650113,0.0276052026643,0.0282275808001,0.059175924416,0.0787888835926,0.0883891370058,0.0671383314638,0.0613770283892,0.040925730544,0.075672043855,0.0482425684004,0.0427824994303,0.103836696514,0.0805791220582,0.101005039683,0.116922992299,0.110527025792,0.0953833472193,0.103259543629,0.108759629604,1
000171d6ba76e03f6e64,0.00690268229995,0.00606762001648,0.00657121569881,0.00610353002374,0.00637030552337,0.00989890598032,0.0122126218444,0.00908385828469,0.00757853849731,0.0111754267618,0.00899069917238,0.00991462079851,0.0103217866062,0.0102567674314,0.0108033076771,0.00891947230298,0.010302862978,0.0238082479121,0.0177153721677,0.0253813994509,0.0224880132202,0.021462575177,0.0282990890413,0.0362462988006,0.0242837680114,0.0221837916307,0.0301545991516,0.027349277708,0.0292144276418,0.029802858156,0.0317409959698,0.0336223837732,0.0308044527945,0.0343556105701,0
000188f426d62155d3a9,0.0133703243252,0.0172748530585,0.0165368057253,0.0100623914847,0.00806676186389,0.00714551922851,0.00932041562732,0.00881839169291,0.00862612333662,0.0237914727414,0.0207350151427,0.0237985235986,0.0277225704143,0.0254436186818,0.0264413931238,0.0259098548708,0.028332599571,0.0683892677107,0.0897429636801,0.109237284504,0.0753425658661,0.0646555289872,0.0519204944653,0.0797212206839,0.0595917873408,0.0576472594292,0.118928875952,0.114099524656,0.114191729758,0.118969538907,0.113238266276,0.0940001131839,0.111968283153,0.108382911323,1
000169ed871001fa32b8,0.0213967926403,0.0143094291619,0.0142118597712,0.0110463295888,0.0099505663914,0.00808351165731,0.0107045363644,0.0106873950767,0.00990200565853,0.0205626849805,0.0173144248414,0.0255728662967,0.0289455025891,0.0284516543143,0.025670569506,0.0241911484886,0.0247679270741,0.0942205656584,0.0999752710738,0.106717270419,0.0795228984138,0.0743889479833,0.0598181085999,0.0878285603963,0.07057616176,0.0606880163794,0.109025303786,0.0974903380273,0.122583026949,0.131965551477,0.127140287781,0.109471826037,0.0916375207324,0.0979817462925,1
00017be8d759b040a998,0.0176601721177,0.0133254247669,0.0148846331161,0.00805088065986,0.00757463779947,0.00570300644672,0.00745133450776,0.00797085264511,0.00637250628088,0.0173889033584,0.0153332167729,0.0259055788448,0.029640354778,0.0272166171995,0.0229527197695,0.0202111977318,0.0275401716939,0.0734552964328,0.119024115826,0.115945888721,0.0739002948273,0.0721938585102,0.0523022555874,0.093456605179,0.0652358767121,0.0480513910916,0.100052880561,0.0846198274583,0.114074803131,0.132564716372,0.133837504199,0.108277115925,0.0906011678264,0.0941456817782,1
00013b3ffa46fed43ac5,0.00736595662806,0.00603672931346,0.00809287988701,0.00769050378397,0.00909523094612,0.010799131626,0.0145762865869,0.00824692516878,0.00743862229743,0.010643353628,0.0080104493761,0.00938123897234,0.0108797539253,0.0116710636139,0.0138568666919,0.00971617230055,0.0113598944965,0.0211477033756,0.0181789167966,0.0288510284324,0.0266616526392,0.0225416567773,0.0271900192298,0.0387690930015,0.0249349532547,0.0217741341602,0.0268149398108,0.024144006845,0.0309034699019,0.0306732611427,0.0325822379169,0.0316818478635,0.0291636820117,0.0381149135315,0
0001a5b80a2134cdfbbe,0.0111551432021,0.00891020168097,0.00838962976878,0.0077990269462,0.00852836334784,0.0136669706355,0.0134612739821,0.00920475231004,0.00860042791222,0.0122334618239,0.0107623540596,0.0105912545314,0.0121208500012,0.00992703435468,0.0111102371668,0.0122782122173,0.0140142040281,0.0421025443235,0.0300018885486,0.0294244920399,0.0269399652081,0.0269572042278,0.0357238405048,0.0402107645538,0.0244678451036,0.023429048041,0.034243321553,0.0339447153721,0.0323942416478,0.0353431201913,0.0286748758249,0.0297735213068,0.038029968208,0.0459408433785,0
00014bed2e8022fbbf79,0.0131677928041,0.0112274325218,0.0101559683053,0.00946494265999,0.00930241363659,0.00808083528128,0.00884480523802,0.0124185545372,0.0151711854566,0.0130581326048,0.0107932085075,0.0109495112303,0.0123306627095,0.0109127298596,0.0148719179594,0.0154870889563,0.0220139093638,0.056934669504,0.0467465731216,0.0407994766089,0.0353684082333,0.0308837658615,0.022922906721,0.0270874635119,0.0359001509865,0.0485355129365,0.0450478034812,0.035830820827,0.035573004143,0.0406149886976,0.0371812037408,0.0440317956694,0.0556927866083,0.070700836948,0
00012783ff049e9826bb,0.0117439599298,0.00969558165164,0.0101254403745,0.0150856479307,0.0141354161626,0.0127931584386,0.0140146969981,0.0095066295002,0.0110794336106,0.0146394645405,0.0125352038129,0.0142397496503,0.017287900454,0.0144538518747,0.0169482777313,0.0147838732781,0.018160991545,0.0421013158051,0.0324848345185,0.0320708393912,0.0489678867667,0.0432912682564,0.0388192121961,0.0402886453531,0.0329739137426,0.0349897313861,0.0408885258584,0.0407707575139,0.0473594100178,0.0550245967276,0.0456493486382,0.0552807827327,0.0564080223605,0.070121836055,0
0001fe8528c4e8015ff7,0.0107457694054,0.00877720490327,0.00855500026626,0.00744303926799,0.00741750107409,0.0127712904397,0.0132802222401,0.00881798929061,0.00857714673885,0.0129206339153,0.0106980102919,0.0103057828761,0.0120446467775,0.00979400451861,0.0115489881801,0.0131309051343,0.0144061279176,0.035899149057,0.02532423697,0.0266822470813,0.0239071649194,0.0231489914643,0.0314683699413,0.0343799885471,0.0228256691768,0.02493084745,0.0362398812787,0.0334291988774,0.0319534516343,0.0354167977772,0.0302771092161,0.034250368825,0.045413531847,0.0497984583399,0
00014872c8dc332dbd7d,0.0158494570535,0.0140551589624,0.0150097135618,0.0188315129614,0.0165929414423,0.0145162536955,0.0160591220134,0.0100623692099,0.0158401554767,0.0171015762653,0.0136945621507,0.0140746935226,0.0136382517865,0.0143170711166,0.0165252117381,0.0137017462484,0.0163882471806,0.0610475281299,0.0484708778186,0.0447466407565,0.0548610670593,0.0520677522353,0.0454230282972,0.0450132809163,0.0353122241707,0.0409613250818,0.0507240129976,0.0440753017357,0.0473557011866,0.0474036160536,0.0464643584334,0.048994492847,0.0401408157592,0.0507932550354,0
0001dc2fe4079053081e,0.0132729120828,0.0123275837036,0.01124958739,0.0106136629387,0.0104073604752,0.00887158100795,0.009608632549,0.0161692748563,0.0160289072991,0.0153215273699,0.0117118240812,0.0114582969183,0.0142322329174,0.0114556165405,0.0151990108135,0.0166824321712,0.0168833900665,0.0541207383574,0.0472658210811,0.0410542617445,0.0402318252431,0.0357945529894,0.0274925825964,0.031289156132,0.0409487018368,0.0506343123306,0.0471649853597,0.0421788846457,0.0397748803427,0.0444889489782,0.0373931234629,0.0454724840463,0.047502854339,0.0585508599083,0
0001837a6aad360279ba,0.0134733489925,0.0145989541748,0.0130704183537,0.014653582956,0.0113757237398,0.00773674828067,0.010594321242,0.00921755663657,0.00885053298798,0.0225023361433,0.0154548880552,0.0228763161525,0.029962326561,0.0283834616435,0.0253815709376,0.0248339660747,0.0229180991523,0.0744903616937,0.068516716626,0.0691425398772,0.0789076190265,0.0837342687656,0.0583643080328,0.0909644796294,0.0681586509744,0.0613770673637,0.101834369831,0.0816024626855,0.0960965604244,0.126366450762,0.125336863517,0.120181537771,0.0936509483588,0.0882892996478,1
0001ebe714866d30a39a,0.0120302855301,0.0115905825666,0.0131175316079,0.0138532601914,0.0133504896927,0.0105420210798,0.0120670267238,0.0147955380876,0.0151819766368,0.0161481565892,0.0138376953947,0.0122941693425,0.0149292066487,0.0124120801001,0.0150243603821,0.0162304868945,0.0259461289199,0.0503663864257,0.0468776337134,0.048428535939,0.0498931166797,0.0455921394599,0.0312979495748,0.0379949174057,0.0410184274337,0.0470529948489,0.0557303132013,0.0491831989013,0.0431671899558,0.0472018753827,0.0425378743547,0.0457403071381,0.0632878627344,0.0780096560344,0
0001271e74522c89606b,0.0150337985372,0.013379876275,0.0115319252373,0.0113441324709,0.0113974849042,0.015339549215,0.016367444954,0.0119986553014,0.00972909593242,0.0109788454756,0.0115515567093,0.0150511386279,0.0155923513731,0.0145612119519,0.0167160590346,0.0153832037946,0.0178211050135,0.0542977406812,0.0424855182559,0.0361708717708,0.036148362136,0.0355557911102,0.0496062862464,0.0508849077235,0.0344858264591,0.0331941618619,0.0365015594421,0.0379501742788,0.0457047202362,0.0552376753946,0.0496718731828,0.0557775476305,0.0507248246808,0.0530543320299,0
00011e926e078fcbc730,0.0140442708144,0.0116349327899,0.0113102806111,0.0129663740219,0.0119812016068,0.0082288577072,0.0103947646158,0.0105992267679,0.011526624763,0.0239707950881,0.0211595928333,0.0287242920158,0.0281201768375,0.0243381559055,0.0251374819371,0.0233654173299,0.0225449927489,0.0892806103288,0.0792032743112,0.0900963806839,0.0798176139025,0.108802037694,0.0668318821866,0.101483582944,0.0768066813711,0.0715039839497,0.113645571765,0.0990376436613,0.109840206165,0.118594673387,0.113917403691,0.11106569032,0.0882001477482,0.0881497675634,1
0001b08e1ce6e7f7c32b,0.0153948485555,0.017939563451,0.0221009889574,0.0106135687578,0.00869804003194,0.00691101350751,0.0111173879494,0.00866557477832,0.00972517753628,0.0262362352883,0.0252076731352,0.0265633008854,0.0254758187207,0.0272436366429,0.025331796767,0.0252887093952,0.0287977057441,0.0874985524875,0.0915303120816,0.157914896495,0.0865267349944,0.0901331900736,0.0669705868595,0.10466610203,0.0754231694863,0.0743199136383,0.12806529908,0.137187940502,0.125630205633,0.106233490027,0.0996590933587,0.0945401203357,0.103374590867,0.105415773411,1
00018b87d7ba453d0dd6,0.0294299851864,0.0227482842626,0.0288988471903,0.012481388595,0.0137169521843,0.0117103031561,0.0214537532357,0.0135748524297,0.014592784649,0.0291539469401,0.0310038981915,0.0316297355635,0.0395845352503,0.03322269543,0.0351432065956,0.0319047052492,0.0308512451235,0.137047389501,0.117205448516,0.162807179796,0.104734731543,0.0963818528186,0.0810631701589,0.142923137908,0.0892695533132,0.0857856180666,0.13650020479,0.149116156035,0.138075553107,0.159523120398,0.128007874644,0.126524107784,0.132360908737,0.127483828941,1
0001aa99ffedff840d52,0.0130804801771,0.0143370310877,0.014217897772,0.0138682450499,0.0149490665065,0.0127675651842,0.0145170833918,0.0112245834494,0.00933599107516,0.0109699045312,0.016407988603,0.0141581802548,0.0162087980604,0.0165995304033,0.0142939950287,0.0133569240882,0.0153977850752,0.0651429446496,0.0521254578017,0.0453106127617,0.0443699983144,0.0466347672554,0.0361147981017,0.0423211458396,0.0370343973408,0.0303549542605,0.0310160768467,0.0552229975384,0.036838555671,0.0489434443842,0.049053533437,0.0448488760532,0.0457379454637,0.0464349565928,0
0001fd2918dbf711e35b,0.0125150072408,0.0138541665332,0.0136228714235,0.0137132247746,0.0147374084821,0.0115080071199,0.0139926763743,0.0111651051191,0.0102167448776,0.00990537977208,0.0161622776164,0.0129451688612,0.0185500274388,0.0157394453888,0.0129691255026,0.0123568160303,0.0140571440621,0.0665557077139,0.0568862618183,0.0455508674569,0.0439866003149,0.0444050662201,0.032080605366,0.0483051245676,0.0345825666768,0.0280500257029,0.0281790152884,0.0490329295332,0.0388169260096,0.0567309544103,0.0504023243422,0.0413844361502,0.0394051574938,0.0400793969364,0
0001c32bb3578c253651,0.0116126148169,0.0104929689592,0.0102789256119,0.00908518056876,0.00865556135412,0.00962141884893,0.0143745014194,0.0113497507099,0.00976469107224,0.0111056065933,0.0105328726195,0.0122196117892,0.0144294689314,0.0133622475926,0.0133556937212,0.0111030434495,0.0128426321223,0.0446628365633,0.0314957557937,0.032750560273,0.0288442058778,0.0248741002995,0.026429890704,0.0440958709923,0.0320822751085,0.0284232022869,0.0285383202979,0.0308462579237,0.0396301454097,0.0440172215162,0.0444787771156,0.0404171357485,0.0367681833774,0.0436527379882,0
0001e887da21aa38eecd,0.0137596757805,0.0133927845659,0.0122881701821,0.0120856405079,0.0135472339667,0.0154937795465,0.0179015873152,0.0125881832435,0.0120134378822,0.0130669059402,0.0149692480897,0.0153387138871,0.0187278004988,0.0163218561829,0.0184082501509,0.0174809233244,0.0197187893752,0.053316494919,0.0415414903555,0.0439386817531,0.0448884730311,0.0443186707689,0.0467182251023,0.0508584439333,0.0407347978852,0.0371791544871,0.0410097968994,0.0404067488652,0.0585405444797,0.0610057662556,0.057854595712,0.0545777268296,0.0555945766447,0.0667776684838,0
00012ea7b189d2b8654a,0.0107688443607,0.00928898587399,0.0106213149737,0.00971241329635,0.0105067889812,0.00935456366377,0.0163021078408,0.0134725373298,0.0112060599632,0.0112767947026,0.00962098641098,0.00998295666783,0.0134578331836,0.0125164942082,0.0128775222355,0.0109647574319,0.0141320149808,0.0380015165362,0.0304234364283,0.0378929028423,0.0341691259092,0.0316263476859,0.0307151275799,0.0493607733584,0.0440602773732,0.0318586435393,0.0319625078009,0.0353969951786,0.0438809135341,0.0527986343154,0.0495199173146,0.0383259448477,0.0450533184315,0.0581813988318,0
000164fd83c2fb76039b,0.0125686740059,0.0127439340145,0.0165356292369,0.00860980210522,0.00752897298674,0.00575234248209,0.00780393291243,0.00664972071469,0.00755223961729,0.0202939157683,0.0188684247191,0.0257358932619,0.0292390490129,0.0259590756256,0.0270869098173,0.0281289464983,0.0287910585488,0.0727711544831,0.0911495781035,0.13388703387,0.077945965317,0.0668048319867,0.0473036886735,0.0794317739484,0.0527154464295,0.0514531926949,0.10465324227,0.0974934146648,0.106240435527,0.122656158857,0.118035895533,0.102029322345,0.113783797665,0.122231798079,1
0001a986386f5708b41a,0.0114286322293,0.0124240161336,0.0133148967961,0.0132283977394,0.0153005280121,0.0161158315093,0.0149047656684,0.0113815323735,0.0102794153366,0.0119557568495,0.0128231032033,0.0116968899236,0.0148458669272,0.0143522035334,0.0153466161971,0.0146716554039,0.0163353179654,0.0409541298218,0.0417444006868,0.0453608174876,0.0409114078025,0.0444843747801,0.0401613282962,0.0455762362631,0.0348888792847,0.0355421265107,0.0362525696126,0.0382002157774,0.043333987195,0.0482401047436,0.0475356322262,0.0503477625193,0.0452930607007,0.0572193546373,0
0001ceaa9c2fc7967f1d,0.0117168283859,0.0103492402776,0.0129660574087,0.0124034066936,0.014639081875,0.0155976473308,0.0150857297298,0.0125542540101,0.0119176291881,0.0126757444438,0.0137081412625,0.0147771206908,0.0153599302106,0.0134623960188,0.013353826081,0.0140001334624,0.0143051885308,0.0389528982842,0.0301191981912,0.0437888537958,0.0400402153162,0.03781329368,0.0430768752582,0.0439016754144,0.0354732891545,0.0319188287724,0.0363118168606,0.0454697041677,0.0513616148555,0.0569348631454,0.0445769076357,0.0503710363977,0.0454185181089,0.0485060384833,0
000153d7ece5880be3c9,0.0128260415738,0.0115111118782,0.00936231460758,0.00943864482665,0.0113726147043,0.0127251178532,0.0138117582005,0.0100648278275,0.0110641441367,0.0321704046494,0.0168338215968,0.0140201501735,0.0174144334297,0.0140112634242,0.0149046461265,0.0142479069907,0.0159673962665,0.0446317435982,0.0321564943376,0.0287587968878,0.0284785597233,0.0309959069872,0.0325108831944,0.0392067781973,0.030745478478,0.0343362248825,0.0903568794767,0.0453221308756,0.0452535532992,0.0479245001497,0.0439633624989,0.0472892476682,0.0480314586783,0.0468219155957,0
0001e1458f77d1136814,0.0104203812308,0.00880581696241,0.012191331454,0.0111754695785,0.0136615256129,0.0128670253236,0.0135259529261,0.0105097831788,0.00939795986194,0.0137496701671,0.012408612647,0.011469745895,0.0151236952416,0.0122387987097,0.0130553489283,0.0119448959953,0.0129631080847,0.0341414781402,0.0269460311359,0.0384765967936,0.0317178796962,0.0351499302593,0.0332216414512,0.0395276052969,0.0283173329646,0.0277752549729,0.0432384188247,0.0330201868918,0.0356200017222,0.0413978042825,0.0384579774821,0.0392494069608,0.040839388106,0.0406136808017,0
0001274bc19f2003469b,0.0101591501494,0.00837685251631,0.00708618306765,0.00732524108002,0.00751071635948,0.0111791314286,0.0120940945859,0.0103136376965,0.00789934497438,0.00829132802218,0.00840697083004,0.0107620098219,0.0123308382378,0.0114144812886,0.0104761969264,0.0120164286772,0.0139299716182,0.0352178500272,0.0217419921313,0.0245613575957,0.0214708252734,0.0231443459648,0.0308044954241,0.0344314053007,0.0284343372639,0.0230538828898,0.0230923186597,0.0239376358497,0.0439947807619,0.0406608269047,0.0359582793369,0.0323746568955,0.0390760891769,0.0475634774795,0
000127803b1cd63f6ffa,0.00999839342347,0.00835483112459,0.00764923398378,0.0075879357762,0.00796014850247,0.0111061606647,0.0113504960627,0.00924796325813,0.00836004642096,0.00860014730684,0.00848663030701,0.0108284695498,0.0137112920137,0.0113843438062,0.0111438976505,0.0118215475001,0.0135550234563,0.0325798400977,0.0240244618932,0.0241049641013,0.0235851146798,0.0236105516979,0.0313770303671,0.0294855538257,0.0272409165202,0.0222294672997,0.0214660224729,0.0225295661991,0.0367287335683,0.0423219708511,0.0369507527979,0.0326260642336,0.0351681707786,0.042645693859,0
00016c90cb4d7461c1b7,0.0092579511725,0.00796575358502,0.00735763458148,0.00703010361139,0.00747840970989,0.0110361343023,0.011155162681,0.0105166390869,0.00947974038786,0.00934705398011,0.0101260147659,0.011474357875,0.0142496272566,0.012407909465,0.0130562083888,0.0119083490109,0.0144086800319,0.029522444546,0.0236261206229,0.0233979767481,0.0210412427091,0.0214369659222,0.0325072130386,0.0326936560078,0.0308499534479,0.0246514766044,0.0279857939798,0.0305707460702,0.0400344150597,0.0454070305132,0.0427646517796,0.0417865648934,0.0418767977761,0.0471379310865,0
00019fe1de51d0b89afe,0.0125232784022,0.0113626589981,0.0105414018348,0.011350578792,0.0101708520435,0.0131484733818,0.0153294012547,0.0118761896292,0.0120107821715,0.0121108036288,0.01211098263,0.0126847868309,0.0178513141973,0.0154067364076,0.0148803927187,0.0161147293934,0.0171740392017,0.0489563321389,0.0360553986857,0.0463673272693,0.0379423754034,0.037691521542,0.0427556331655,0.0503682975786,0.0350900532065,0.0369594403022,0.0419229006657,0.0408148502856,0.0497640568773,0.0639096273576,0.0572174523509,0.0535591669702,0.0552277270573,0.0694212413966,0
0001555ead84dc8dfb99,0.0105664118024,0.00848903784776,0.0102152115191,0.0111488247397,0.0153310874795,0.0170651381489,0.0159927558317,0.0109916718717,0.0103954967358,0.0151768040003,0.0124001240956,0.0134580444656,0.0147247418105,0.014070682378,0.0188873246258,0.0198316217715,0.0181652356356,0.0320063621221,0.0291453516646,0.0351036399709,0.0376782037333,0.0399579200736,0.0428419049848,0.0480774502809,0.0341717362202,0.0370869789511,0.0438017606804,0.0418874152919,0.0520595974449,0.0523956571947,0.0540769862437,0.0643822086504,0.0528352719484,0.0568777150912,0
000109a0abee1cfc98bd,0.00972269188376,0.00881856108173,0.0121137172211,0.0114632375393,0.0120323230683,0.0127631666192,0.0126532262808,0.0107410226792,0.0114292961038,0.010615221379,0.01054349684,0.0123945062107,0.0159336629105,0.0134548804318,0.0130533785581,0.013009388472,0.0161370717404,0.0309210945461,0.0285290551418,0.0379243108772,0.0418429923453,0.0384399753461,0.0337061141638,0.0421626455169,0.0369130435263,0.033596312068,0.0326693857954,0.0414910757325,0.0527359199185,0.0516022564254,0.0426934791008,0.0385943889484,0.0455737906747,0.0500868157855,0
0001c249aaf036572341,0.0103236074502,0.0102108968036,0.011788937917,0.00977706552463,0.0133144052959,0.0136366255168,0.0138484285089,0.0103734521542,0.0105240019751,0.0119965045021,0.012883938029,0.0141961499464,0.0169219274509,0.0123246753312,0.0153998979379,0.0183019571344,0.0202771097217,0.0389826239984,0.0346602966467,0.0428660494114,0.0390419910294,0.0382853817282,0.0441610693158,0.0402945887682,0.0307516081144,0.0306917463281,0.0354265400742,0.0385664416265,0.0468956258259,0.0504847154747,0.0443709463096,0.0474203413321,0.0534498848801,0.0705849122442,0
00012fad5a213e60080c,0.00834819885904,0.00708710879498,0.00853024283635,0.00865513805481,0.0101380825283,0.0124067044026,0.011379701569,0.0103130660977,0.00986315635972,0.0111351398921,0.0113307981862,0.0127985505742,0.0163827133184,0.0142511361902,0.0113638486851,0.0120284294075,0.0134142812424,0.0235212197377,0.0209461559822,0.0304862932282,0.0265917009351,0.0293615094037,0.0306288060955,0.0322318095343,0.027489282091,0.0303305641865,0.0322864159224,0.0356498283664,0.0439035021202,0.0489357627113,0.0444700979947,0.0322084364102,0.0332778327704,0.0392338194009,0
0001f82abe6b2ac8eb4c,0.00929871154541,0.00872431192304,0.0094029621193,0.00954688679178,0.00992463860787,0.0115040801776,0.0126659438118,0.0115258745658,0.012510891434,0.017088726628,0.014259326229,0.0139768722106,0.0161360792808,0.0157227209016,0.0145361084206,0.0110387037052,0.00968989748304,0.0466202328652,0.0509980455283,0.0420833872064,0.0444454326941,0.0430252333759,0.04530185001,0.0431480008902,0.0511212432788,0.0551198016768,0.0543514267279,0.0559551768061,0.0702030216681,0.0711285898099,0.0593668476108,0.0570032114781,0.0408355950417,0.0350117561791,0
0001cd523b6be44634b1,0.00939391225981,0.00848999149365,0.0103500000101,0.0113638754852,0.0140005868804,0.0184904640109,0.0171832325482,0.0114445917949,0.00996853469625,0.0131222928667,0.0117578951505,0.0110847574601,0.0143795813206,0.0120982841264,0.012676104605,0.015583065328,0.0169141972082,0.0285342282459,0.0263382824881,0.0429746052305,0.0373609399357,0.0407863877823,0.0494233747088,0.0473069244169,0.028487608847,0.0294018364121,0.039939446155,0.0403782464846,0.039271273496,0.0406133139366,0.0325856217441,0.0330704542678,0.0443008284407,0.0524384743682,0
0001b1de56b9a15d7e2c,0.0129369628403,0.0134970306933,0.0120051572821,0.011894325722,0.0114086260026,0.0150191378179,0.0145753034374,0.0107373704674,0.0105696864456,0.0110983819304,0.0133430765781,0.0117853545965,0.0162158912863,0.0141962964404,0.0147211493972,0.0134884472242,0.0170189774168,0.0434508511664,0.043398343023,0.0382491826327,0.034107619418,0.0316706607514,0.0457129209688,0.0481396202338,0.0335342853758,0.0297223707057,0.0317273790731,0.0379319062395,0.0461145643759,0.053457326123,0.047636137409,0.0430663205707,0.038044004065,0.0536028337979,0
0001945030e3f8fbfdae,0.00739554974567,0.00648260382505,0.00973994418098,0.00999613318953,0.0115826796903,0.0138429943546,0.0132844670695,0.00894751029369,0.00876288722001,0.0119330310612,0.00970833377629,0.0104707321682,0.012337125067,0.00989563881471,0.0102410115085,0.0128782573882,0.0137446559363,0.0233958301986,0.0216098438484,0.0368452177803,0.0319347090404,0.0303374399785,0.0348860692629,0.0377821084614,0.0248076530914,0.0233090626064,0.034583129844,0.0323215758608,0.035287065643,0.0373157470221,0.0286884552539,0.0273642023741,0.0362300115845,0.0457951441577,0
000117ff5314517de6a4,0.00929641148246,0.00805253091037,0.00794146539435,0.00692820807719,0.0071646384431,0.00650621185202,0.0126051069427,0.0108066397007,0.0115070293128,0.0128435668107,0.00882522257324,0.0105940495814,0.0129421966401,0.0132096719475,0.0133226097345,0.0125079966304,0.0125797830636,0.0317483360925,0.0245767663845,0.0255019337594,0.0254808580461,0.0246084579029,0.0196527159832,0.039067343714,0.0396072428549,0.0391570589902,0.0425413464289,0.0344674890129,0.0448289398622,0.0393878223541,0.0415288027775,0.0471968373725,0.0449670954054,0.0441437550418,0
0001ee4d682b8a827fdf,0.0111784711829,0.0100797866629,0.00999417751737,0.00896462077651,0.012870039823,0.0139510753706,0.0135764792012,0.0109249069408,0.0112833940008,0.0132126972823,0.0121346963253,0.0121761312765,0.0135771320669,0.0106813292534,0.0141207416592,0.0146232742154,0.0164433641342,0.03634423416,0.0363489511007,0.0403418088208,0.0334247232006,0.0368746287216,0.0401833346177,0.041214909887,0.036882397229,0.0332760441234,0.0420135853311,0.0388723540734,0.0457852059927,0.0449722946848,0.0374715070465,0.0439532435069,0.0456048115538,0.055273765935,0
00017037c617e95834ef,0.00900045415812,0.00782483469046,0.0091639396635,0.00898351233282,0.0110493322122,0.0121982106194,0.0121830493647,0.0113385936021,0.0108151959037,0.0121103053542,0.0116625149993,0.0135754653501,0.0161699997171,0.0161006968704,0.0117623353193,0.0119289050508,0.0109942755103,0.0263581197742,0.0241026140633,0.031965428826,0.028417467392,0.0313295877736,0.0307575793345,0.032893157383,0.0304409305203,0.0280631318945,0.031317547447,0.037416800851,0.0591166828192,0.0500103273926,0.0466268956615,0.0359795360663,0.035985897348,0.0364737559194,0
000181e4d4b2e8391813,0.00941359425713,0.00759657952459,0.00858121254997,0.00810103815708,0.0105068482483,0.0110408956811,0.0118325046629,0.0109248332198,0.0102275550448,0.012923847476,0.0118113134358,0.012387000616,0.0157431134373,0.0140030999519,0.012410814368,0.0116535311484,0.0136763761572,0.0312337184939,0.0253262452674,0.0268827860633,0.026584797909,0.028978819028,0.0287810683393,0.029192147163,0.0296976708584,0.0286131589612,0.0338760522092,0.0368509214475,0.0425906290317,0.051149238431,0.0454432101223,0.0339531882715,0.0318119511826,0.0382314167161,0
