,VH_20170401,VH_20170408,VH_20170415,VH_20170422,VH_20170429,VH_20170506,VH_20170513,VH_20170520,VH_20170527,VH_20170603,VH_20170610,VH_20170617,VH_20170624,VH_20170701,VH_20170708,VH_20170715,VH_20170722,VV_20170401,VV_20170408,VV_20170415,VV_20170422,VV_20170429,VV_20170506,VV_20170513,VV_20170520,VV_20170527,VV_20170603,VV_20170610,VV_20170617,VV_20170624,VV_20170701,VV_20170708,VV_20170715,VV_20170722,area,gws_gewas,gws_gewasc,id,.geo
00014a875abcf3ec9e21,0.00974662200510631,0.011075678185372632,0.011784262317409986,0.012796609296398745,0.011158261837704181,0.01103937190390964,0.010793929225525434,0.013383795035695246,0.012760632562319497,0.011642217216231718,0.010851694119645821,0.013860472803090558,0.016024718486101257,0.010017696129285679,0.011172111778645558,0.01171003188246155,0.014281705893260907,0.03494984969643081,0.03668552898517437,0.038445533545653714,0.04180634949531139,0.03606159147768311,0.03263063376379201,0.0344979408175194,0.040803083625064344,0.036787745761885246,0.03721980009008777,0.03471962591076772,0.04828422517055791,0.05039868201219893,0.03325829554658345,0.03541317018838407,0.03728501868499098,0.05015935754153648,47595.992059788616,"Grasland, blijvend",265,00014a875abcf3ec9e21,
000115112d8974ff9a04,0.011981532109812527,0.011083527251910558,0.008843031029205292,0.00866251116043753,0.007788016610263275,0.011787149388212905,0.014326461944368468,0.01093755488129645,0.009481577410366919,0.009365998046225121,0.010346580239949766,0.014257728273083697,0.01601165790810589,0.011466608471633524,0.012929244043496976,0.011557291241938102,0.014167046101992613,0.044755622429639284,0.037183552906438024,0.031613310759736925,0.029800061467300663,0.02476016292115406,0.03724511387473709,0.045541728489974065,0.032307332920079396,0.029346777818063472,0.03472815069872879,0.031123309839051875,0.04662853315252109,0.05176092060686928,0.040591979038373555,0.04289571121065801,0.04472260040196757,0.04881237846262168,123495.25082940792,"Grasland, blijvend",265,000115112d8974ff9a04,
00012e0f2c7bc19c5973,0.011265731759178882,0.010855362571512511,0.00950001806246827,0.00897381498286349,0.008181614606843546,0.01228657592223627,0.015294085553107361,0.01070447304561283,0.00963438835730067,0.00993262494190194,0.012335640971862625,0.015420308999044357,0.0183106129558724,0.012080025566615454,0.013033284416476769,0.012119784542345885,0.013270995230052308,0.04308016975961764,0.03760356593449325,0.03240073614889078,0.03232717727863826,0.02513423404510874,0.03411090895263899,0.04900720934674649,0.0347458372074045,0.030504259707507354,0.03440933801581905,0.033755950900647695,0.05032692537502401,0.054866385992861366,0.04204269549452355,0.041672469961916564,0.04510377487226747,0.04320726775737514,30561.92327492742,"Grasland, blijvend",265,00012e0f2c7bc19c5973,
00011d9a756bc70bc7a8,0.00913926307053592,0.010183053188835313,0.00931225692960762,0.009697561200342937,0.009967550507056411,0.012095003694849005,0.014927460671951463,0.013574867289186197,0.014541391354237569,0.016485014758536906,0.01431543916875409,0.02007644920961018,0.024912922562888098,0.020235776600705715,0.022979193273402063,0.01992501639194953,0.017904493772548213,0.052755898142281196,0.057680751463707956,0.04662757155116835,0.047299537366991266,0.04252283047782004,0.040675351973164194,0.04779326716611675,0.039370328309965584,0.041442560298884025,0.04844365370520654,0.04766012269658523,0.06993371562282882,0.06822709939711304,0.0706895498801185,0.07310497556969474,0.06536574168904505,0.05441057907152641,40867.030666836166,"Grasland, blijvend",265,00011d9a756bc70bc7a8,
0001ec99b9904ab345b6,0.015517327200105017,0.015129023185437813,0.016479420719882662,0.017972524257526268,0.013227536143872405,0.005683195503022489,0.006766237621134498,0.00539347729673106,0.006024764814630755,0.010258892721349307,0.010431687943076232,0.018704744424133647,0.02922179949093829,0.029349830376687494,0.026859395369779708,0.024857698668282774,0.02728892293093882,0.06311761558982702,0.05824891659000572,0.05524740188113865,0.058255837635192306,0.08132113760399884,0.05075465306326625,0.07669029552949805,0.055620964824730675,0.05020726821274014,0.07527695821986219,0.07458451670180499,0.12707754751740816,0.1472222804678018,0.1714789667719824,0.13187466504993592,0.12177807739659278,0.12205952175986247,42695.93481480422,"Ma�s, snij-",259,0001ec99b9904ab345b6,
0001eade537f9211b0ac,0.010508717180240575,0.009332019844715109,0.00900061153339802,0.009109703891269064,0.007204487840890409,0.011211287831177108,0.011874833120133743,0.012185769210369358,0.010094680031056862,0.011646279150470904,0.012210128121409765,0.014353025295154165,0.015015622298470116,0.010375311195838779,0.015614581851717997,0.012745199410601286,0.015366005105919033,0.04184687314817524,0.0323105260539318,0.02956441696319489,0.029590346432993415,0.02423608367932576,0.03230065830002103,0.03763441032423074,0.037016946515270335,0.03139716286030603,0.040833586610589064,0.036787035757085584,0.05084362673350234,0.04996169984608279,0.03453677794947879,0.044524368201551937,0.042780172285383014,0.05239013501569074,23076.125641838145,"Grasland, blijvend",265,0001eade537f9211b0ac,
000156f3552b7f5c97b5,0.009346670560468315,0.007630228629323704,0.007129429449936868,0.00793395508928876,0.009049523889901295,0.015434631868293833,0.011346322760829086,0.010041687867713832,0.01353678515708017,0.010293581921102038,0.010599221404650154,0.01108548063261157,0.013799039725601162,0.010962704136782303,0.013072322323587933,0.012064161560382137,0.013947580054004505,0.029280692783996604,0.02463099611843981,0.022797468166310834,0.026446657720237413,0.025747260262961355,0.04653045387225056,0.03739116581504964,0.02791351362449511,0.03506556308502784,0.03412395119580402,0.03546732672238512,0.04199241155582935,0.04037098968895092,0.03784736313523341,0.03987710000932047,0.03848475240891299,0.04853140052331123,17403.97244929976,"Grasland, blijvend",265,000156f3552b7f5c97b5,
0001ed223f70eb9ad7a3,0.011288869289976789,0.012366293512265411,0.010998917781684363,0.012352198135166071,0.008934377147839848,0.014972814938212545,0.017189015744385583,0.013555093496675528,0.013746162385366054,0.013766497855485161,0.01498894650233037,0.020677190182451156,0.020386394704846288,0.016065115790741893,0.010654477205542402,0.014646090408058936,0.01965645485980662,0.05605627026511298,0.0468345618007043,0.04543719896203515,0.040341155740954225,0.03050225316581534,0.04065689077310107,0.04833271450293018,0.04384033239037589,0.042455321263206905,0.039258211155046255,0.051310690015059134,0.07266118992379186,0.06954261377793627,0.056106524726577796,0.036774318530166786,0.04745733671116821,0.053465274301522384,15186.594890706321,"Grasland, blijvend",265,0001ed223f70eb9ad7a3,
0001cb0eddcae7e6c67e,0.01354175373949428,0.012959728962599708,0.015040951769728918,0.014890747818307805,0.015979273762368785,0.01616215047484905,0.015717697065713746,0.016550334810560837,0.014467996069860182,0.012840789713116528,0.011629717750264138,0.012364410456958545,0.015803040095962825,0.010018082178955898,0.01546120486448108,0.012024181981345878,0.014224581365443188,0.05102096204148098,0.054951820414142184,0.044292201708769456,0.05228291238581177,0.05872941225229356,0.04837431339000579,0.05510930274344723,0.05381896610786218,0.04845485589971788,0.045337340468878135,0.0414235869291975,0.03768340295883373,0.044771458894253074,0.03685266716418609,0.04425983657248377,0.04268067068886629,0.041042893485391446,14505.094452033523,"Grasland, blijvend",265,0001cb0eddcae7e6c67e,
00017f97b5c6e869a36f,0.00995229178032621,0.009637848795442527,0.008909499032134303,0.008340037864589436,0.008152581289489355,0.007798502223456196,0.007636550142610645,0.00784256364240045,0.010283296243707957,0.013077740080393942,0.012816523969725265,0.009669404603573087,0.012817078511929097,0.007829852923374741,0.01317097711864972,0.008884119383106568,0.012688564612929658,0.041230200289964956,0.03244430476229853,0.02754982464418323,0.02667015454250097,0.0224039128732865,0.021175616539499238,0.019914037740256612,0.017682019276153687,0.0316979209927627,0.06266928232708575,0.037847528004747055,0.040483549896986395,0.043973373250733784,0.03247211254560593,0.04209849359174396,0.03315014842532612,0.05184828485624675,24705.33899349164,"Grasland, blijvend",265,00017f97b5c6e869a36f,
000108aedc1048feacb0,0.011266251923695379,0.010973936054695436,0.009768352590307712,0.01026564032947589,0.00890248934969535,0.009519633249630215,0.011248650853168719,0.01173688872080188,0.012509732383243446,0.013799530065530696,0.013780382634625601,0.01388262937633183,0.01795061011214772,0.013145228532594843,0.014309299833301667,0.011550476329876923,0.014316140903940804,0.055208131951231074,0.04859725982228681,0.046415124129085036,0.03938291431395858,0.034356047362058974,0.03329999020798201,0.036513048068451875,0.03394075759232979,0.04202359666306534,0.0520664383068604,0.04599553925325949,0.05559832885516289,0.06380652014622695,0.05172005711124728,0.05104960180456743,0.046350856625216506,0.05357111621203286,43077.8385571845,"Grasland, blijvend",265,000108aedc1048feacb0,
0001893fdbffb9ccdd20,0.00825345274901434,0.00810300182293794,0.006649564204692742,0.006808165664236372,0.008239099987165273,0.014601430210941112,0.010682115526571941,0.007835841435679754,0.011528141728877731,0.009856566926590505,0.008665645194640156,0.01045664941550025,0.011677170216540111,0.00954447511054726,0.010883042196421793,0.010037497900493443,0.013431541072190299,0.026503982625618882,0.025740458470010854,0.022303526899612663,0.02373866392167672,0.02082395577263611,0.03501991015602807,0.030594108427253262,0.02153531874380863,0.029404601080892802,0.031317473953331135,0.030703656451754435,0.036346746319831535,0.03775313617160006,0.029698910709863913,0.03244436199301443,0.03315198963731475,0.041008230193944624,36396.91445915213,"Grasland, blijvend",265,0001893fdbffb9ccdd20,
0001cc5b18128519fe7d,0.012052020790052744,0.011097573136150004,0.009807214180495872,0.009593215161534295,0.008554774924263162,0.00802516370114133,0.008155737199017401,0.00896582905116421,0.01045933355127876,0.013829783237853313,0.017294572324955435,0.012004338890426526,0.014222724176131367,0.010076964398313782,0.015188841092160264,0.010011680719487463,0.010434063990821252,0.043183960369336076,0.04397567252829595,0.03577563900146198,0.03574599475117933,0.02857655196346973,0.02402464653329164,0.02513967713920373,0.026951707279046146,0.03439287550556016,0.06111826004238857,0.062422185265890655,0.05206642242199443,0.04626330019704123,0.042531522241154925,0.04806949905722953,0.04231266242327847,0.039458787114754014,23218.461612725194,"Grasland, blijvend",265,0001cc5b18128519fe7d,
00010143b38403d6f302,0.01538675454240747,0.015016972229888494,0.010917311811951637,0.011303895318168935,0.01564994839352148,0.014793390477061033,0.011852617421199361,0.014489228839355413,0.010717986914265412,0.01570372601081893,0.017082956663909417,0.019429565290947477,0.01897465305556473,0.012561925489165574,0.01326591114434614,0.015551383982863582,0.01656543484582857,0.09923984430358249,0.05830322487818447,0.09392348453402521,0.06347694912196314,0.0683975029394948,0.09210270350056937,0.09598480226616965,0.06718920210763624,0.060759097994083446,0.07307301197508212,0.09287428398736679,0.15284261030169874,0.09710818935839007,0.08078630801104227,0.08080581921595177,0.08009429777627348,0.0932158970874361,6600.683455399663,"Grasland, blijvend",265,00010143b38403d6f302,
0001f3919481ca11484b,0.008799170047370642,0.008216862309594855,0.011276192055287486,0.01198548292342241,0.013592151701225585,0.012549495925258721,0.01322641484135955,0.009404505347414428,0.011177084347455115,0.012288860221495944,0.011400508336486854,0.015438408948211375,0.015506024333012042,0.009996124182154908,0.011960000143854187,0.01217565721474014,0.014399468205239881,0.03611904152513088,0.03175935169791472,0.045674146407734734,0.040399387676386796,0.04504222825034709,0.03532640545290428,0.035102593502083154,0.03242924373287869,0.03055664629620663,0.04540323595722874,0.048436275450105384,0.046032388676435505,0.06619488666095337,0.044202137741837566,0.048628100550102776,0.047378014001776186,0.05752162508835078,7833.236923922045,"Grasland, blijvend",265,0001f3919481ca11484b,
0001433302920ece9d72,0.007581902960104448,0.0067515909369522484,0.008038504299903836,0.010579437770706331,0.014137368890028167,0.011182681513530404,0.009647615356656617,0.009395747767150334,0.010717154061202973,0.011252424130427157,0.00954077301933258,0.01131542356388358,0.012829802947550541,0.01201190660028626,0.011930884608545566,0.009204317035537866,0.011906326611612056,0.02379152135927844,0.021215835983215497,0.02986825205660058,0.029923227391640356,0.03737510386472032,0.030774760885607648,0.028729799223088114,0.02601940601253637,0.035626207413417994,0.035838079820723144,0.034131275504307175,0.0394416628203301,0.04293723822661812,0.038684576668105465,0.03852641136408172,0.030190587046947458,0.04478994711899257,36875.59060981222,"Grasland, blijvend",265,0001433302920ece9d72,
000122fd67c820a51e30,0.009247236554060661,0.008156458296401362,0.009064891550035334,0.010023612955469564,0.015118949180423726,0.011244340560218393,0.011170421366449149,0.015307660005506261,0.013583662726584617,0.010223837461563837,0.010096154687061723,0.015637837779159343,0.018863384103802405,0.01525505773305747,0.014452589065698013,0.01196384253092779,0.011856027976508027,0.02862277065945759,0.029541219482982623,0.03748303444798547,0.03215467047819627,0.04565419636586884,0.039738628986806177,0.0353307317743474,0.044267863279623655,0.03049068260601525,0.035507055585457685,0.044978636010137255,0.043509871374333785,0.05805169458656705,0.05354821308115808,0.05025009357100504,0.039458779694568256,0.05365667253157421,13959.633687789921,"Grasland, blijvend",265,000122fd67c820a51e30,
00014a491b5083e9f394,0.008196547044922967,0.0070634650136121345,0.00788701466179659,0.008784422637645338,0.011756993856353854,0.009991202818201459,0.009894232012098395,0.0110310543468407,0.011807930549840395,0.00955882115427502,0.00889923022607178,0.01153602053365328,0.015476165692752612,0.011727457374955971,0.011637875727755964,0.011898955804140616,0.011903743862558788,0.02632732878658911,0.023304760396670822,0.02837106708724658,0.02886379032502511,0.031967347077027426,0.027111905718302395,0.030251744693853642,0.03619791548270043,0.03128929273022152,0.02716076831584002,0.03232501482162651,0.036155284047541925,0.04897760143404539,0.04457310975821223,0.03630473571882925,0.03786278007056912,0.04004896098784626,34502.50467888097,"Grasland, tijdelijk",266,00014a491b5083e9f394,
0001992043f1ad7298d5,0.014322895961611168,0.026563124245275623,0.019981353746160217,0.01789817983365577,0.02120390072788881,0.013327378131773163,0.017003226539363033,0.013700997092477655,0.015932798466604687,0.021864010506997936,0.014911889058092365,0.039955137540464813,0.020655460898642956,0.017870210920986923,0.02256787535936936,0.021138201994092568,0.019606844157628388,0.14798289148703866,0.15294352692106497,0.1323246126589568,0.12629360640826437,0.17398783111053964,0.13872558785521466,0.20697798612325088,0.183761458358039,0.16702112134384073,0.15095273567282635,0.1817765057734821,0.16843362217364105,0.266796649798103,0.1493332327707954,0.24649706094161325,0.1886904129515523,0.20603152720824533,1112.9634288344125,"Grasland, blijvend",265,0001992043f1ad7298d5,
00013ede0fece97b4866,0.009937812270612478,0.008376221099601632,0.008434638633297124,0.012352298313807568,0.014848993863056291,0.012812220419691192,0.0149023865434203,0.014000347695895247,0.010652469639881892,0.008672731250903551,0.010032272897627212,0.013081940834586555,0.01728056410855116,0.01395366859947475,0.0138416174642531,0.01240596519100745,0.016156723996820027,0.02940874358876416,0.023686091504084624,0.033126500258053304,0.035422026362802825,0.0463377804168447,0.0416560327577544,0.051004421708313236,0.04319639569031026,0.03502803809445047,0.028593638709918205,0.043170680262818,0.04061048955020722,0.050179104980797744,0.041755843491766614,0.04357043232396749,0.042981055117215755,0.04426885892154952,44002.906975270904,"Grasland, tijdelijk",266,00013ede0fece97b4866,
0001975a373237db974c,0.01645403644289037,0.0181118414795833,0.015326451461933625,0.020721484584732955,0.017980473574516247,0.018541461556369723,0.018380856880431538,0.01684018404360265,0.016247260184831424,0.013978704438736765,0.01603772895398482,0.018332598771962423,0.02129768839407303,0.015644355585667957,0.02376743658219171,0.016647570130566045,0.01913529130911391,0.07028212171725909,0.08551321553136525,0.056111087657992616,0.06949232348686643,0.07077000136811298,0.059762432515625165,0.06791790982911779,0.05477390613437768,0.05834945713108808,0.05471777053547751,0.054134725947524165,0.07637112671704542,0.08761684686426446,0.06298688371917974,0.07999475837129354,0.07333874085864221,0.06449767987610117,11520.325826748362,"Grasland, natuurlijk. Hoofdfunctie natuur.",332,0001975a373237db974c,
0001d6cf8e6487e0d02f,0.009210719369452999,0.009761399975671239,0.008186887268655832,0.00845939261650681,0.008100266312921798,0.008464362459993092,0.008777441836769213,0.008222831956493542,0.008948604919951867,0.01044114845612243,0.010737141856663114,0.013031212144543588,0.017519757216898774,0.01125352086089101,0.011912048128965217,0.009778296611646526,0.010218065539305703,0.036744507046421016,0.036854372312621064,0.03328024544398454,0.03447757996005341,0.030029281775354376,0.027964490654128617,0.029610569127253565,0.024531543199276917,0.025644579400178013,0.04202105069301845,0.05007433063754057,0.056317644151072335,0.05735057292923304,0.04020994647451341,0.03859935566578294,0.0344545488431052,0.035729902167502776,48314.953705017426,"Grasland, natuurlijk. Areaal met een natuurbeheertype dat overwegend voor landbouwactiviteiten-GLB wordt gebruikt",336,0001d6cf8e6487e0d02f,
00019d1cc55a2ed66954,0.008098055050675729,0.010923764110572162,0.00822155439415308,0.008963982357004623,0.004365711731353789,0.004065073471903254,0.005223797238408282,0.007243683658850537,0.017770162107993783,0.027415471803767667,0.018803953160115395,0.022185400370132176,0.03193412372432649,0.024262484905546028,0.02616940735108939,0.028831439885765666,0.026043273648242826,0.07273289071082424,0.09345668506048758,0.08790411630092507,0.06916835344491098,0.038457900484626203,0.043105292920126,0.06119839958021634,0.055045751016288724,0.13281238641670964,0.10701422298240795,0.07999761688776871,0.11983875354157388,0.1202986285838531,0.10738032106087685,0.11101767160067415,0.12195173046649108,0.11698779311676989,34010.85358903788,"Ma�s, snij-",259,00019d1cc55a2ed66954,
0001637060ce50477b8c,0.011410010520567768,0.012461005495867839,0.009921966955889585,0.009872145481784715,0.008489036407717756,0.007770191822081826,0.00876386595667236,0.008464379780221588,0.009021550124497957,0.011597623391363335,0.01133836768195325,0.01080540981595319,0.013811016091690135,0.008997205131845445,0.015904125200056223,0.009487601036478879,0.011010630217394684,0.04326383660176659,0.040878314342547385,0.036772505510655695,0.032516191954612174,0.028171158891626902,0.02196817475097296,0.025930453497621617,0.021662072109461673,0.02877708572700487,0.04158812423731029,0.045494661215034836,0.05183317778205403,0.05018948384546444,0.039135966645738804,0.05130427476444066,0.033727619239195546,0.03822426898056033,42340.87057405568,"Grasland, blijvend",265,0001637060ce50477b8c,
0001b1fb7cd634e9eab8,0.010283199399354171,0.009977258497735909,0.00988077935468472,0.011031601211996419,0.009610584603523249,0.01301827329760985,0.01852831214279371,0.012729294053162393,0.012487328614736773,0.012999039870217286,0.010260219836118007,0.013490231563284022,0.022273047352532518,0.017971754373027116,0.01355825464842745,0.012832144596305406,0.01697940708970885,0.04291177781224381,0.04023062368015506,0.04457324427238265,0.044864330453427935,0.04866617189077868,0.04659820760764955,0.05333071722991896,0.04715563701637358,0.043438474461967504,0.05098659817714565,0.041297440315151736,0.07164331724987365,0.07217924030781275,0.06211804105733086,0.057205731907353494,0.048850405682164345,0.06225193487443505,5702.415215364981,"Grasland, blijvend",265,0001b1fb7cd634e9eab8,
00019853d0ab2115f6ed,0.00824754482243773,0.00933452523194104,0.008338818548771339,0.008037456382012306,0.006868684467319146,0.006259004540545038,0.0073817368119919674,0.00859690401907949,0.008678755453645048,0.012852559904458678,0.011827376639899514,0.010642052402072773,0.016061993093954622,0.008195620362775513,0.011578025678097044,0.007423259262046711,0.009781076605908644,0.031618303717012276,0.03157867928681485,0.02714343743536264,0.026007342858909075,0.02144364579883282,0.019239048101932988,0.02064153417411203,0.020303321737765813,0.03137517675855454,0.04556216365327698,0.05207181991972838,0.04289983144267205,0.05552183699905909,0.037514552525265484,0.0386095211872306,0.02755645594798651,0.0353517364871534,66835.77353518143,"Grasland, natuurlijk. Areaal met een natuurbeheertype dat overwegend voor landbouwactiviteiten-GLB wordt gebruikt",336,00019853d0ab2115f6ed,
0001660f3d53eee94829,0.012876276068348713,0.015601960485059465,0.014065794396785078,0.015137529195682599,0.016243007988921282,0.015065673260564417,0.014832646050193278,0.01461714829545046,0.013957167586573739,0.014801436621831058,0.014970200447509097,0.012723836386694954,0.016975694896400058,0.013826780311099374,0.0156961855081772,0.011932744698861757,0.01316598915816244,0.0536755842640405,0.060250825307789066,0.05311910357899383,0.05152618994042679,0.056358788151956815,0.057172307506651386,0.052958252504744,0.04853778806427834,0.052383557130156855,0.052938035643078134,0.05008819136228092,0.055444468252593276,0.06736642368412048,0.052627925108922474,0.06134283150827978,0.049582503192910785,0.05073861948664619,30513.49786342299,"Grasland, blijvend",265,0001660f3d53eee94829,
